consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action_2.keys,click_action_2.corr,click_action_2.rt,action_selection_two.thisRepN,action_selection_two.thisTrialN,action_selection_two.thisN,action_selection_two.thisIndex,action_selection_two.ran,resp4.keys,resp4_4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,resp4.rt,resp4_4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_25.rt,key_resp_34.keys,key_resp_34.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,286,286,286,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.8182,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.7022,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,287,287,287,1,tophat.png,tree.png,planet.png,4,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.8438,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.7579,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,288,288,288,1,train.png,tree.png,planet.png,2,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1.5114,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.7019,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,k,0,289,289,289,1,hammer.png,fox.png,trident.png,7,k,1.3497,0.8415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.8323,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.7555,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,290,290,290,1,snorkel.png,watch.png,trident.png,1,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0.8405,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.744,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,291,291,291,1,hammer.png,fox.png,trident.png,7,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.9258,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.6827,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,292,292,292,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.8993,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.1988,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,293,293,293,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.8208,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6363,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,294,294,294,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.8346,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6381,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,295,295,295,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.8604,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6865,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,296,296,296,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.3912,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8107,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,297,297,297,1,north.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.8638,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.7834,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,298,298,298,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.1156,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.9015,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,299,299,299,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.9079,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8549,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,300,300,300,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.8493,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8003,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,301,301,301,1,north.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.8657,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.9004,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,302,302,302,1,train.png,watch.png,trident.png,2,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.8523,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6397,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,303,303,303,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.8339,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.7326,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,304,304,304,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.8682,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8658,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,305,305,305,1,tophat.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
