consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,resp4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_25.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.8003,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,142,142,142,1,houses.png,watch.png,planet.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.7321,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,143,143,143,1,train.png,tree.png,trident.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.8032,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,144,144,144,1,window.png,unicorn.png,planet.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.6338,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,145,145,145,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0.7613,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,146,146,146,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.8336,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,147,147,147,1,tophat.png,tree.png,trident.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0.9515,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,148,148,148,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.7378,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,149,149,149,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.8519,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,150,150,150,1,tophat.png,tree.png,planet.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.8002,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,151,151,151,1,north.png,bell.png,planet.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.8578,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,152,152,152,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.7773,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,153,153,153,1,train.png,tree.png,planet.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.7554,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,154,154,154,1,houses.png,watch.png,planet.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.7947,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,155,155,155,1,north.png,bell.png,trident.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.8253,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,156,156,156,1,snorkel.png,bell.png,planet.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.7999,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,157,157,157,1,houses.png,watch.png,planet.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.8094,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,158,158,158,1,train.png,tree.png,planet.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0.839,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,159,159,159,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.7998,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,160,160,160,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.7756,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,161,161,161,1,train.png,tree.png,trident.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.8244,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,162,162,162,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.752,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,163,163,163,1,snorkel.png,bell.png,planet.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.8603,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,164,164,164,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.7281,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,165,165,165,1,window.png,unicorn.png,planet.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.733,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,166,166,166,1,apple.png,fox.png,trident.png,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.7256,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,167,167,167,1,train.png,tree.png,trident.png,1,7.3295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.1112,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,168,168,1,snorkel.png,bell.png,planet.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.9711,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,169,169,169,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.7703,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,170,170,170,1,north.png,bell.png,planet.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.6839,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fa308ca96f8c55affa1b4ca,001,2022-12-08_09h28.56.665,study3,2021.1.3,Win32,59.53798523,5fa308ca96f8c55affa1b4ca,639196b66de4c8b2f2d051a0,63919fd22e967e3363d998d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,171,171,171,1,tophat.png,tree.png,trident.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
