consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,resp4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_25.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.0089,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,419,419,419,1,north.png,bell.png,trident.png,3,6.9368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,2.4183,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,420,420,420,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,2.2716,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,421,421,421,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2.8827,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,422,422,422,1,north.png,bell.png,trident.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,4.576,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,423,423,423,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.895,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,424,424,424,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.7675,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,425,425,425,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.7317,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,426,426,426,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.981,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,427,427,427,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.8371,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,428,428,428,1,tophat.png,tree.png,planet.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.2227,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,429,429,429,1,tophat.png,tree.png,trident.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1.0579,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,430,430,430,1,apple.png,fox.png,trident.png,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0.6382,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,431,431,431,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.8715,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,432,432,432,1,window.png,unicorn.png,planet.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.1475,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,433,433,433,1,north.png,bell.png,trident.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.9354,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,434,434,434,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.7472,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,435,435,435,1,north.png,bell.png,planet.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0.9262,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,436,436,436,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.0068,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,437,437,437,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.8468,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,438,438,438,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1.2676,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,439,439,439,1,window.png,unicorn.png,planet.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.9015,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,440,440,440,1,houses.png,watch.png,planet.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,4.5567,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,441,441,441,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.9803,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442,442,442,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.8142,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,443,443,443,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.704,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,444,444,444,1,houses.png,watch.png,planet.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.3197,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,445,445,445,1,snorkel.png,bell.png,planet.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1.3905,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,446,446,446,1,window.png,unicorn.png,planet.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.9613,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,447,447,447,1,houses.png,watch.png,trident.png,5,5.9478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,3.2726,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,448,448,448,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,3.1446,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,449,449,449,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d973069cb19b600164e2195,001,2022-12-08_09h34.13.425,study3,2021.1.3,Win32,29.51768109,5d973069cb19b600164e2195,639196b66de4c8b2f2d051a0,6391a10a1763289caf013654,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3.6102,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
