consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,resp4.rt,key_resp_3.keys,key_resp_24.keys,key_resp_25.keys,key_resp_25.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_29.keys,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran,key_resp_29.rt
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.9025,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,287,287,287,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.9549,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,288,288,288,1,train.png,tree.png,planet.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.7732,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,289,289,289,1,houses.png,watch.png,planet.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.9229,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,290,290,290,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1.0663,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,291,291,291,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.1703,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,292,292,292,1,tophat.png,tree.png,planet.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1.3338,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,293,293,293,1,apple.png,fox.png,trident.png,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.3224,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,294,294,294,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.1169,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,295,295,295,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.1258,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,296,296,296,1,snorkel.png,bell.png,trident.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.9912,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,297,297,297,1,train.png,tree.png,trident.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.952,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,298,298,298,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.935,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,299,299,299,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.9525,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,300,300,300,1,north.png,bell.png,trident.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.9366,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,301,301,301,1,north.png,bell.png,planet.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.0574,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,302,302,302,1,train.png,tree.png,planet.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.1283,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,303,303,303,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.8881,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,304,304,304,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.1514,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,305,305,305,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.0155,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,306,306,306,1,north.png,bell.png,planet.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.0387,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,307,307,307,1,tophat.png,tree.png,planet.png,2,7.0565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3.4034,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,308,308,308,1,snorkel.png,bell.png,planet.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.9348,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,309,309,309,1,north.png,bell.png,trident.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1.1435,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,310,310,310,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.1627,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,311,311,311,1,snorkel.png,bell.png,planet.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1.8533,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,312,312,312,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.0395,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,313,313,313,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.1386,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,314,314,314,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.0044,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,315,315,315,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.2352,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,316,316,316,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1.1765,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6278d1758a5f6d5af02d863c,001,2022-12-08_18h01.19.381,study3,2021.1.3,Win32,60.88650755,6278d1758a5f6d5af02d863c,639196b66de4c8b2f2d051a0,63922601a5d6153ea9465124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,317,317,317,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
