consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,resp4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_12.keys,key_resp_12.rt,key_resp_15.keys,key_resp_15.rt,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_25.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,r4_num,r5,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,100,100,1,trident.png,fox.png,hammer.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.865,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,101,101,101,1,planet.png,tree.png,north.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.888,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,102,102,102,1,trident.png,fox.png,apple.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.737,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,103,103,103,1,trident.png,fox.png,apple.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.827,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104,104,104,1,planet.png,unicorn.png,window.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.866,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,105,105,105,1,planet.png,tree.png,snorkel.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.972,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,106,106,106,1,planet.png,bell.png,tophat.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1.172,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,107,107,107,1,planet.png,tree.png,snorkel.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.932,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,108,108,108,1,trident.png,fox.png,apple.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.719,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,109,109,109,1,trident.png,bell.png,train.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.914,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,110,110,110,1,trident.png,fox.png,hammer.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.957,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,111,111,111,1,planet.png,tree.png,snorkel.png,9,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.078,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,112,112,1,trident.png,fox.png,apple.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.816,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,113,113,113,1,trident.png,fox.png,apple.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1.135,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,114,114,114,1,planet.png,bell.png,tophat.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.802,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,115,115,115,1,trident.png,bell.png,tophat.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.917,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,116,116,1,planet.png,bell.png,tophat.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.616,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,117,117,117,1,trident.png,bell.png,tophat.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.069,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,118,118,1,trident.png,bell.png,tophat.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.992,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,119,119,119,1,trident.png,bell.png,tophat.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.212,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,120,120,1,trident.png,fox.png,hammer.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1.068,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,121,121,121,1,planet.png,tree.png,snorkel.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,2.371,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,122,122,122,1,planet.png,tree.png,north.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.861,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,123,123,123,1,trident.png,bell.png,tophat.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.601,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,124,124,124,1,trident.png,tree.png,snorkel.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1.328,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,125,125,1,planet.png,tree.png,snorkel.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.961,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,126,126,126,1,planet.png,bell.png,tophat.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.826,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,127,127,127,1,planet.png,tree.png,snorkel.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.856,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,128,128,128,1,trident.png,fox.png,apple.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.913,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,129,129,129,1,planet.png,unicorn.png,window.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.028,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,130,130,130,1,trident.png,fox.png,hammer.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.889,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,131,131,131,1,trident.png,bell.png,tophat.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.762,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2022-11-23_09h54.03.794,study2,2021.1.3,Win32,30.00120005,5aad68f74ea21d000101c20c,637dc7c88c01b3975e7366f5,637decf485f7209f48a236eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,132,132,132,1,planet.png,bell.png,tophat.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
