consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action_2.keys,click_action_2.corr,click_action_2.rt,action_selection_two.thisRepN,action_selection_two.thisTrialN,action_selection_two.thisN,action_selection_two.thisIndex,action_selection_two.ran,resp4.keys,resp4_4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,resp4.rt,resp4_4.rt,key_resp_3.keys,key_resp_24.keys,key_resp_25.keys,key_resp_25.rt,key_resp_34.keys,key_resp_34.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_24.rt,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,305,305,305,1,tophat.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.1235,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.4503,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,306,306,306,1,tophat.png,tree.png,planet.png,4,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.1829,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.0862,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,307,307,307,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.6518,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.9679,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,308,308,308,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.2421,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.732,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,309,309,309,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.0835,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8694,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,310,310,310,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.0448,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.1278,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,311,311,311,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.3094,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.2188,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,312,312,312,1,train.png,tree.png,planet.png,2,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1.9175,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.593,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,313,313,313,1,hammer.png,fox.png,trident.png,7,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.1992,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.9925,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,314,314,314,1,tophat.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.1997,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.0648,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,315,315,315,1,tophat.png,tree.png,planet.png,4,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1.2346,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.2576,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,316,316,316,1,hammer.png,fox.png,trident.png,7,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.2016,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.0518,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,317,317,317,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.4396,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.1615,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,k,0,318,318,318,1,train.png,tree.png,planet.png,2,a,4.4144,0.7688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2.7457,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.2324,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,319,319,319,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.3371,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.0582,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,320,320,320,1,snorkel.png,tree.png,planet.png,1,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.082,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.7081,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,321,321,321,1,train.png,tree.png,planet.png,2,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.5314,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.4687,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,322,322,322,1,tophat.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.0953,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.2596,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,323,323,323,1,train.png,tree.png,bell.png,2,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.3357,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.9177,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,324,324,324,1,train.png,watch.png,trident.png,2,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.5307,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.1504,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_15h13.11.431,study6,2022.2.5,Win32,60.03842459,63e6378e04ade071ebf9ff9c,64da092c7a22c2da8d708e87,64da36694f1f4236ddc9f300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,325,325,325,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
